MGEN-0009	56525.4692
MGEN-0010	88799.84830000001
MGEN-0011	26536.11
MGEN-0012	1217.014631
MGEN-0013	195065.815
MGEN-0014	49414.811700000006
MGEN-0015	16027.496299999999
MGEN-0016	7048.190049999999
MGEN-0017	133225.61560000002
MGEN-0018	61821.015
MGEN-0019	1893.1527500000002
MGEN-0020	10400.84064
MGEN-0021	48834.4706
MGEN-0022	44951.791800000006
MGEN-0023	0.0
MGEN-0024	0.0
MGEN-0025	0.0
MGEN-0026	0.0
MGEN-0027	0.0
MGEN-0028	0.0
MGEN-0029	0.0
MGEN-0030	0.0
MGEN-0031	0.0
MGEN-0032	56525.4692
MGEN-0033	88799.84830000001
MGEN-0034	26536.11
MGEN-0035	1217.014631
MGEN-0036	195065.815
MGEN-0037	49414.811700000006
MGEN-0038	16027.496299999999
MGEN-0039	7048.190049999999
MGEN-0040	133225.61560000002
MGEN-0041	61821.015
MGEN-0042	1893.1527500000002
MGEN-0043	10400.84064
MGEN-0044	48834.4706
MGEN-0045	44951.791800000006
MGEN-0046	0.0
MGEN-0047	0.0
MGEN-0048	0.0
MGEN-0049	0.0
MGEN-0050	0.0
MGEN-0051	0.0
MGEN-0052	0.0
MGEN-0053	0.0
MGEN-0054	0.0
MGEN-0055a	136792.60009999998
MGEN-0056a	3813.6356100000003
MGEN-0057a	71939.5915
MGEN-0058a	10809.82861
MGEN-0059a	186042.92
MGEN-0060a	132003.7108
MGEN-0061a	192312.349
MGEN-0062a	8943.84376
MGEN-0063a	165093.73799999995
MGEN-0064a	41305.159100000004
MGEN-0065a	1140.408215
MGEN-0066a	38355.1136
MGEN-0067a	22800.367700000003
MGEN-0068a	58993.592000000004
MGEN-0069a	49149.0405
MGEN-0070a	25050.8352
MGEN-0071a	10604.89488
MGEN-0072a	40837.7045
MGEN-0073a	39148.085699999996
MGEN-0074a	36659.119000000006
MGEN-0075a	56525.4692
MGEN-0076a	88799.84830000001
MGEN-0077a	26536.11
MGEN-0078a	1217.014631
MGEN-0079a	195065.815
MGEN-0080a	49414.811700000006
MGEN-0081a	16027.496299999999
MGEN-0082a	7048.190049999999
MGEN-0083a	133225.61560000002
MGEN-0084a	61821.015
MGEN-0085a	1893.1527500000002
MGEN-0086a	10400.84064
MGEN-0087a	48834.4706
MGEN-0088a	44951.791800000006
MGEN-0055b	136792.60009999998
MGEN-0056b	3813.6356100000003
MGEN-0057b	71939.5915
MGEN-0058b	10809.82861
MGEN-0059b	186042.92
MGEN-0060b	132003.7108
MGEN-0061b	192312.349
MGEN-0062b	8943.84376
MGEN-0063b	165093.73799999995
MGEN-0064b	41305.159100000004
MGEN-0065b	1140.408215
MGEN-0066b	38355.1136
MGEN-0067b	22800.367700000003
MGEN-0068b	58993.592000000004
MGEN-0069b	49149.0405
MGEN-0070b	25050.8352
MGEN-0071b	10604.89488
MGEN-0072b	40837.7045
MGEN-0073b	39148.085699999996
MGEN-0074b	36659.119000000006
MGEN-0075b	56525.4692
MGEN-0076b	88799.84830000001
MGEN-0077b	26536.11
MGEN-0078b	1217.014631
MGEN-0079b	195065.815
MGEN-0080b	49414.811700000006
MGEN-0081b	16027.496299999999
MGEN-0082b	7048.190049999999
MGEN-0083b	133225.61560000002
MGEN-0084b	61821.015
MGEN-0085b	1893.1527500000002
MGEN-0086b	10400.84064
MGEN-0087b	48834.4706
MGEN-0088b	44951.791800000006
MGEN-0089	12030.8924
MGEN-0090	311.950962
MGEN-0091	1808.35549
MGEN-0092	73.97739390000001
MGEN-0093	21709.9077
MGEN-0094	1594.82423
MGEN-0095	41047.361
MGEN-0096	26489.5607
MGEN-0097	42391.0429
MGEN-0098	3140.58109
MGEN-0099	38.0030603
MGEN-0100	19052.135140000002
MGEN-0101	15866.3702
MGEN-0102	506.62468999999993
MGEN-0103	44480.5228
MGEN-0104	12421.4985
MGEN-0105	6738.38982
MGEN-0106	105.06201580000001
MGEN-0107	3840.2985400000002
MGEN-0108	5655.5437600000005
MGEN-0109	6366.542240000001
MGEN-0110	319.589569
MGEN-0111	60836.867399999996
MGEN-0112	3562.9471299999996
